"address","mirrorAddress","votes","available","poolAddress","isPoSNode"
"cfx:aamsa9g28udc5rwgfhde5empf3n5zsewz6r6nd96ku","0xB1dd7879C00a5e64994CbfC8BFC1124BCCF967ba","16","16","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak3e9fysp7kc2xwxgk3k0e91xam2hmvrprmwav1cs","0x55Af430E4A16db382938BFb1A430D9fddE3d48C7","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar0tdhbjyde2770vz00yekth40upsx3c2uxbrt522","0x8A63C49B804c2909f8A71d6e271D884D6754c543","90","90","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakgc5xgc7ncyp6jh4dp5upzs156n5ha0uw3z7xzje","0xb3eDAa882644BF66796c5478caf86FA35Cc4094f","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar8w6cf2fvs5m2h1z1vhgm7w2ck0pryx2fp5a30cn","0xD90093Ea18191D5FAa7E13f17a7a9fB9C54Ed448","50","50","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap436b0sp5fhmtj7vkwchfpgtemugkh1263wza0ph","0xFC9783364e3b448f85373336e664C93443D5d1Ab","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajnzs5z3fnkvb97h66rxw63b5s6nep822ugmawuzw","0x24b420B22a830EC394CB510BB5B3E0127369d7E5","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarhuemwg3kkd0zf6bxbt3pudhd7twgprpas1s4pve","0x003236AE14D609C3A3F215d1D391664B07A3dB23","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapnjymzg5ddnmxxw510s20u3a4sredrf2naf28eyy","0xE280d11d4E2b16f85C44D18aA037c4299e2867B3","20","20","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarxvtb81xwykvmd9erfhc0a2wxuuhzyzjg9twj58g","0x940DeF1217ef90f68778A481bA2f90C409EB7429","20","20","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajs6a39ta83u4nw9368kbgm0x22c6861jhsatvkvk","0xCcDb8260769F5050aa707E60e9aca6925395F051","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajac5dy599zz3vscey7t6fux90w55kdguxhcmukh7","0x911265D211ABd1d49E4D23FD0876b262fC9731e0","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakdj2sv9zypfb63mr7kkr6k4jc8zsb16a9fxw4pf8","0x5B97b81BCe431c34C0aDfBf5e7B9eF3664706D89","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajmt2py3er4ynpmhhgv8u12sy87kyhgtjtkn0h9m6","0x4a45ED21442Ad8Ba9a65DDcedfa127556C209083","9","9","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar927bj6km1ux4wayf1ux76j8dmctdex6vjvud71v","0x925FB64EDa9Fa56Cc1b1b645351A968508dBEB85","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aantbmj5e2w1fysru3812w2v7ek95vwpsj86xtwc87","0x9F4b6E36Fa49C09729F779da8f1ac0b6dA456C53","1","1","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aarwjkkewfm9ur4nra0xsnu8k0p605ngwexmc128zt","0xBa4285d3409624351034c5C8a84ABfDb5607FeD8","25","25","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aar1924kx7r3c6vxuuw6751th6j45w9be2v03d221m","0x3867a78feDfA7cA29AAf9c00bB68Bd4EDf605357","1","1","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aajf4fna7sezjw9ajv7e4spg6e6drk1vbe5azafc4f","0xAE436483822E68E3E0b4CA797d5000241CA84dEB","2","2","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aamskf5w72s717t5ra4cv7e6u3xbu71r9askebg8h6","0x1e65Ec47381Ff3D2e7730b3589b1b75b0338BcCB","10","0","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aamecpyav6z6bz0ryg758sffgngvnxczee1h7xm4em","0xf125A31887bF6479c92F2e771dEbcC43F50C43b9","1","1","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aatg5ujpgh6dbup45v0nn4upd19hy4emxp12jges3p","0x3B2Ef65617c657dEA2e3ca633a944b79517D8D4F","7","0","cfx:acaxvc4kxk11r7d6tdbzub8j4gzy78ubxj5jt0zcyu",false
"cfx:aajggsuw0g4927wefvehb86ypdj46jfda6kzuwakra","0x48D4eE1689bB528294749b1d4dbB5Bc151FbE7Eb","24",24,"",true
"cfx:aap7mk3pu0j1sh1z9wyeg9z6rwcew48tduj2cjkg3m","0xB5799dF1a15263b7db73dA698DA666030AA70998","1","1","cfx:acdy0vg4bns7vnh56aptumznsurzt2n08yz8yke8p1",false
"cfx:aarwjkkewfm9ur4nra0xsnu8k0p605ngwexmc128zt","0xBa4285d3409624351034c5C8a84ABfDb5607FeD8","30","30","cfx:acdy0vg4bns7vnh56aptumznsurzt2n08yz8yke8p1",false
"cfx:aatg5ujpgh6dbup45v0nn4upd19hy4emxp12jges3p","0x3B2Ef65617c657dEA2e3ca633a944b79517D8D4F","15","15","cfx:acdy0vg4bns7vnh56aptumznsurzt2n08yz8yke8p1",false
"cfx:aajg8j03961xcmcxdab1m8vbmkg3fs1t1ukm09pett","0x83A27bb03dbe123B2E7a239105291C71b9C366f7","10",10,"",true
"cfx:aam230uw0r23af7vyad7sazpwgfxscmp3u6gf4pmej","0x89adFEAb856d3dA7CAbEC213Ff7B2b0Fa5d6a98e","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aap31h7ax2nc4vczs3hkh9nyk6beh6ragj0ktzj90f","0x3C241E15eFbdbfAEB18e103072Affc09e709C5E4","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aar0x38dvaz29dr4bsmn4vyjdckz88hf529pz5cjge","0x54faa34c412E0aE20A60C6f0c808DcF35BD62D74","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aajnzwp9gu2rpnupxvxy3cwckrstzu11epm0ptda1h","0xBDb12D4b9F27ebe3a1495D887056c98fB3a07DE4","5","5","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aapzd5gk63dcx4gt5mgnhsn0ajmc6w8f921v2135ep","0xd2ad93789285a34a84EC42E51fEdfBa94Bde7823","41","41","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aapd1kbttarx0vmjcebzajgume3xdzfmgjmjs30why","0xa93b2F984b00106209a5733708832EC709D6d75e","0","0","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aaknz3rmehjs5hprnu5ajfgguhmh4t4x9ygmj4zp07","0xA780Fe17C4223399DC5A78D572b4480d0588539D","3","3","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aam5jrt2kp3nyjbxs7vw0x1t9uj1dddthuxcrsrabj","0x34e6FeDD9862304276732c4AE6C89751B152ea14","14","14","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aar3u25eygzsw3n3nsh8ntyvr10ter213pz3n9uw59","0x1BD4F9EBEDCC3BAE6a9185d8DCe7d2322B71978A","57","0","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aas6rr7s5ujgzjsnyz1bw815f00nvk0g8amcmkm0sz","0x9B5ae9cC3782812079dEA8eA609a45C13a92C90A","43","43","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aasg5bbmdvpvhrypx0suj8mht8e76h3w1utsgzxzn6","0x704c74e3386C05409cF08f33671c59B6Aec52069","2","2","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aapmw38jb0t9xxrkcxcgabk3gt068amdc2206z5gea","0x036165d787a17a26d7c7F438B32Aa55D8eDb4137","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aan4a2nrxmtvwv4vd5cy0b1k43rk83tvk6c2m2rdx2","0xE27b8760563887E929294163d5A5B50069fAc31F","4","4","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aap30k0tnjfmaaps7uz8wdcw47a08082ey1d8ujrv4","0x06e55FB4773D71b4285316C13eD1f801B7B2F288","3","0","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aatfzwp443pe7sjyd7xky42r2enrmmbj8pwhmtuy9f","0x99Fc907e60954B12b8a2EE99F16Df688948ED579","11","11","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aam60y325dfm3z2zjaa91xna16rx9r4gzy9h12kskr","0x5f17B434B46c5bE3330532Db0Bd993eB264CB8F0","5","5","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aanfefhehtehaxg1jvtw3wu766as2m96tjzt4fnbjm","0xbcD4E10ef3F6883eD36b0EB3ECd36AD028B5306E","2","2","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aamjmb99862ctkyw63mbpypcy21ubdkdfu8jnrvwtx","0x0868e76c3A5b14F69bEF441141F81FE369c026B5","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aat9f77mme5d5f83z2suzd91v9v1cmg2yykfyrfp9c","0x0D6A416A99542DBB1859D7DC38733Cbe69dEcEAd","2","2","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aan381s11b56x7kt38803x0a2z7dmwfx4udfr9y7v8","0x101D0fBdb4d4F2F37264FedD6A912b58481b876A","0","0","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aambjw4h7b6z83453uruy38t7gwg67zydukuugjjb5","0x6201F6d46075535C15b4E620128bc88A85F0B665","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aak2fyf8esezvvfjsvwgzvzmjvd32r3pmegdufpkwc","0x0883Bab05FE4247994594366C3B4bA1f5C7DDFBf","4","4","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aammbjasmxjfva002kf91utrgk1jk46fse8kkvtjjd","0x1eb7ebdbd34006121288C9F4D8DdFD0b2eB8E2aC","3","3","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aap84aa9wcadpuf8b1eg6ntzt5u0vkcdxe1zhbketc","0x4F7b8587B09dFC6ce2E5593677edA1EaDd4f3642","10","10","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aajmms2attaez76cfpwph0sy8vrvvuu4mpe9s8zvmc","0xE34E4037C832F6F5782a660Bf4d926849D7472CB","3","3","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aatm9bp5eum6j3k4h231p3ah1ad23km41ac0s2x9wg","0x490af9846C4Ae3D23111a7C969183EA22B5e5a9f","100","100","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aaszzdzbny6h1emdtv4suyg47nb807e9ces5js2u8y","0x18F5A279d617BeC639f1e81d0Bb70668B297DFa4","2","2","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aasjn2jtjebjx74phmmf8apg3pe3bkar6j9k8m7z5k","0x8bD996aeA9aCeDe44120aDCc5D0B459Ea6F2d7E5","2","2","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aak9x6yhazt6a6ktu3g1yr84az0ctcm6jyg7aumn72","0x82dD9627EDc5B81b4e4B6b4e93d4d1E8B3370496","10","10","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aarjvzfb33bbvrmsaek5wpvpc0x0w0x5gy5xv0drey","0x97dfa3dD8DC8828d793FAF5191ac292c28760B1e","8","8","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aaj68ata0cy58rg8r360tur3517n2zvm1pxyeasrdv","0x84730224BDf22f06c00C7F2ab9A15375cacc840D","3","3","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aatr8m8udbx004fmhb58weys5k56hdffejfyp2kkk0","0x6fCC95E1c3Aa4bAF7303D775a0B3294225BCf263","15","15","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aap54j8xt782sa7g2pk2yvevvaatvnappjumeenbu5","0x914D26AF525fF86e52De4311F288C22E0165a6AD","19","19","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aar0tdhbjyde2770vz00yekth40upsx3c2uxbrt522","0x8A63C49B804c2909f8A71d6e271D884D6754c543","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aat0u8fukrg08gk90099yen5pt63a4ctmjzn1fvvja","0x6b5121b70C419de431CBab7030431b6410B9120C","32","32","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:acasw4gk80eat793gdbfck155nc8jn2v7ysxjegfza","0xdDCCC4f82b8A09948C4769B34Fe4CdE64d3A733B","1","1","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aarvd55yc82s5y289fjnm7rapymepc1rta72z97z9a","0xBA4B3Fb5c8AF4BD658b408adb2d65Dc9e0EfAa11","5","5","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aasa0az1spuvkjbveedx16rajg03feybpy9cgx4ak5","0x2905789b5e8E635339104C34607eb76F5ea47a24","8","8","cfx:acgx4fjs0knk1yfughrbyxgb3g1f0rgz82e7xnvm10",false
"cfx:aanx5zhgeey6nma0szhd4sesx2mbu8t63uxfnsg4kz","0x3137C81E8D9bfb82D1327668F77a85E6344Ed21C","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aakkvauu2breh481pz49muu89bfvedz9uab78hyg3x","0xb4c0e847AE1cc296Fa87b2377317C7512514e37B","16","16","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatjhu9dga5szwwude0r6a0rg7y0zd9cj6w3typb7z","0x6f3a1320355e1F16aE71404054518F5964076700","71","71","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aar0x38dvaz29dr4bsmn4vyjdckz88hf529pz5cjge","0x54faa34c412E0aE20A60C6f0c808DcF35BD62D74","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajbgummw0s3h4u7t1wfgegc5d1jvp9c0yu3s9ghuu","0x65d6626c21d44e35f7333EBB39309217fd035fa6","18","18","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatzg285xfw5ajv6gt0c4z0pjawnx1jcpje94tr480","0x15F896405CdE6B68fd7eD101bAbC2695FF8A41C5","6","6","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapc6ft78x6u0bde9uvrgh1jm3kkr0dc72dk9sjeu2","0xF621b95dc5cAa76eFb1D7fb7C74cCe18e9f97517","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aat9mntyhpku3fx6bt19asb1gjfk8je6zezy25gned","0x6c381F12d173588ac332A90341e608dE0C8304aB","6","6","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aas6rr7s5ujgzjsnyz1bw815f00nvk0g8amcmkm0sz","0x9B5ae9cC3782812079dEA8eA609a45C13a92C90A","43","43","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aasjwx5z6ftwvy59mw1gt8t004vkxhspxy4ry02py6","0x437e9576a93548fabEDa5F441C47Af07221bE813","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aambbd3ahx3ag5788942trxwwwb9mcp0w61wmf9pjm","0x49cAB57EBd689F4B2f62Ff21421253d899e3c946","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aataf1y4pg4p9brzmzj12s30zwgyvet8wju7894kph","0xF4B5714aD62DFC866146623fAa982Db938086007","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aastfmmzvmhztjwhebwujzve0tpyptjwaaevc1y7vx","0xf3478C6A47aa06998AdeA552F04662399738E363","11","11","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatk9r41c0j47s2u49mgkvap8nzzg99bsaxfnb6ssm","0x357203C05359660933b49c6006e98C97CBC52c16","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapu3pptjack1ez9cexsv32cb4nxjj91wed4zxnhb5","0x4E031e2EA281641Defb69F3B26288Ca64093de74","152","152","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajgdd0z8z32b1mn5hsamn0093grxb1a4p6auhyjjh","0x7EF02FA6A07892fdEb27b798279113094Ef0cc66","7","7","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aaptcbfav8u4a5a1y3784kyeekcx50jm1e7n5454v5","0xFd5C9963B2Ea35796faDbd70379e26813B178ef4","29","29","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatb6rma7z61tadfjjh9zg111v0mshjmdycvanewyv","0xDa7ADf16C3e6b3F7E3a2108348D6Cd1145c64725","10","10","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapyszde2ym6atxry725z89y84x69t4pze157m1u6c","0xFB5F77f74e9Ec8C89e04B46de20D9950B457187a","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aars5zckjyp79t55k3k4h25avsn64ake62ysk42gvx","0xB450a4FBFB8c0d9B421532D35aa6B8D31fc70814","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatb7c3chgadx2zcvf3e8ms0fwd8daeedjrx2vrnfh","0x6BF3B646b3B046ca3Aca5f58300a42Db160441b8","313","313","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aass2ms6tjz3f50u0wj5nupvkj6c81r6apaw0unx9n","0xA8Ae25aF5d04628a3122a5afEb91bC3B1c42cb09","52","52","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatjeuy1jjtykae1pdaw3mbyuwcu8f1666xmx0wwtr","0x07022CCccE6B53860075B3270A793843faA579cC","9","9","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aakjgz6ft2hxhk8dwyj7uat6tpjg1251r6m1gn0b1f","0xB5CC856B9B201668eEEA76B40aDcB7C461257d29","10","10","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajx2z2jkfrhg92m1zknu8kur2ww70uz1ab2b3cazh","0x5b697B88e293A2B59106C399Edc18005D689367a","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap07acx22nb0ehjkg5ax8kn688g670cyy2ayhm809","0xB94167Bcb47215E91769CF575676dC681Dfc9A38","11","11","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aan6xn6erwpp8hju5dw6mhcgx0p74r4se2dcp5u53g","0xEa8C016E722Ed875720866671E65055F90183779","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aat029juazetumgr6ac0cuf0yga6bfava6sh41r9tw","0x530A5821521F8F60858D3a3d5B034E6ef6d999De","400","400","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aasg5bbmdvpvhrypx0suj8mht8e76h3w1utsgzxzn6","0x704c74e3386C05409cF08f33671c59B6Aec52069","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aattvfjsn0da7vt17rupswmn4d7e02mzgetz7z6t4k","0x6FDDCEa25A9E8294C06166706421DA20c3bE0615","500","500","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aannwur146y9kjt6rkbj670nbjk9gz0rdp1kkn59ay","0x27BAc07F39C74f9Aac5a464B9678ad049B946F95","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap30k0tnjfmaaps7uz8wdcw47a08082ey1d8ujrv4","0x06e55FB4773D71b4285316C13eD1f801B7B2F288","3","3","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatb7dsxkttgayay2gv7mv7ax35w3p7xg6jx85vgh8","0xd7278B6DA6A85Bbf76D23F100f3e43AC517E3F4C","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aak796nyfd0d1uu3680kex2k740nd9f69uew98b6xj","0x500a26367DfAc22c9C0B7aDFa5670df5f3b9805C","9","9","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aarynukzzygaj53u4n0a6mdw982z7mspwpz8t3ks4s","0x4BAa389978c73c94C2030b1dCC2324533a4fE813","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aan3cys64fhhrtn3t16eb98bpzj1gcut2p9hsr7scj","0x9F7e2A723cee9c6324Bf1D1167141A26f8A27f69","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aan4a2nrxmtvwv4vd5cy0b1k43rk83tvk6c2m2rdx2","0xE27b8760563887E929294163d5A5B50069fAc31F","5","5","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aam60y325dfm3z2zjaa91xna16rx9r4gzy9h12kskr","0x5f17B434B46c5bE3330532Db0Bd993eB264CB8F0","10","10","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aan43m8h47rf0u12vvzb55hjr840mb7cnjxe8u5avx","0x7374e6Fa9673d5de94D5A0e26aa90C354E933700","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aankktmmngu49p2e8g5m8w0674c63kers6rnmbk6xk","0x494A50b2E1Bb400dB4fc06155C3a35e1C2eDD60E","16","16","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aakwpm2fmrst1dbwg4re452yubwznjfmwjp4j6fb7w","0x0Ba76dBb4694c4b0a12b09F07b58eA6ebD2B8bDB","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aak2fyf8esezvvfjsvwgzvzmjvd32r3pmegdufpkwc","0x0883Bab05FE4247994594366C3B4bA1f5C7DDFBf","5","5","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aap84aa9wcadpuf8b1eg6ntzt5u0vkcdxe1zhbketc","0x4F7b8587B09dFC6ce2E5593677edA1EaDd4f3642","10","10","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aaszzdzbny6h1emdtv4suyg47nb807e9ces5js2u8y","0x18F5A279d617BeC639f1e81d0Bb70668B297DFa4","2","2","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aak9x6yhazt6a6ktu3g1yr84az0ctcm6jyg7aumn72","0x82dD9627EDc5B81b4e4B6b4e93d4d1E8B3370496","15","15","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aandj6c8xn8nr0n5gxs2xcfgddfmshppnahnfpexd9","0xE3653c71f2AF89c78cA5465cEB60aC1798dcbfa9","0","0","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aast6amb0f1pj0kk9buskv9021jnpry0k6vvf39w1s","0x408E9C036384c4a360d33658B43883889137adE4","31","31","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapb0cdb5fb2a8hrvj6uv53bnz5wtmztuyf3hd6z2h","0x8922bdc1a42FC0A0829062A8F4af780CF9cd1Df1","1","1","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapdvmp64y7908f90butsny6heuhvtjv7udwrk4zfr","0x68DEd3357963fC1e8F173934b4fE1740E5030dd8","5","5","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aapaydwydpc1cp9nfjbw5uujc09suzzf029xkhrhsp","0xf92dE54E421d3a658dC755Ba35BA12474E9c59CA","50","50","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aas3d3yn1mrfbyvkjcawz7pmbbg7gbjx7jsubs2g51","0x7720F4BA2f050bCc88aa324becde81b7CDd5502b","6","6","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aam1ud6aewuze7pbmxwgt7uncxmbw3x50e3x5ftn6v","0xeDA1739BA28d972A6B9093fAEbBf53f905a97164","7","7","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aak0y2up6tss7fc4mrfdewezj97ks72c8ax1g0g3nm","0x050C90F6C2f35bCcABa41d4b3395feE3d73099F8","34","34","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aajttrxaeuj4734sxz7mh0ducbc1e1fe2jjnjk6w86","0xAa0b00d028e0884c0Cd86a88CA4c0E5E8c5071ed","20","20","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
"cfx:aatg96jph2599118uwthu95w6h3wrbdfcy9nmrx37x","0x85a5e8BFd272A807AF97f887199c0d118E4ACC29","171","171","cfx:acgwp9vmrp7rfd5keg2x69a8y88aw84uc2paasu7cu",false
